x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
2.973,19.951,5.431,0.892,18.96,11.96,40.44,37.954,27.013,46.898
1.841,10.408,2.419,0.345,12.947,7.862,21.59,25.841,17.532,24.639
0.753,4.82,1.261,0.205,5.063,3.704,9.702,10.775,8.071,11.866
0.475,4.75,1.327,0.109,2.574,2.364,9.784,5.308,6.101,10.589
2.359,17.481,5.087,0.69,14.176,9.778,35.164,29.15,22.62,40.892
0.344,2.744,0.507,0.034,2.79,2.252,6.482,5.84,5.633,7.164
2.119,13.276,2.988,0.48,14.554,9.113,26.739,28.879,20.47,31.051
1.823,13.759,3.678,0.518,10.957,7.619,28.338,22.454,17.983,32.503
2.666,17.004,4.252,0.559,17.584,11.191,34.293,34.424,25.068,38.627
3.757,23.972,5.976,0.957,24.462,15.276,48.312,48.318,34.107,55.907
2.531,17.656,4.836,0.773,15.973,10.323,35.412,32.037,23.785,41.591
2.765,19.132,5.186,0.723,16.979,11.238,39.05,34.084,25.231,45.103
2.738,20.777,6.142,0.878,16.237,11.386,41.667,32.588,26.553,48.257
3.708,24.722,6.41,0.966,24.018,15.496,49.976,47.462,34.281,57.4
1.164,8.234,2.192,0.34,8.084,4.685,17.448,16.507,10.488,19.954
2.718,18.909,5.275,0.727,17.063,10.988,38.733,34.039,25.548,44.654
2.62,16.024,3.984,0.626,17.646,11.017,32.547,34.355,25.006,37.235
3.269,21.534,5.656,0.809,21.194,13.104,43.249,42.011,29.548,49.769
3.469,21.703,5.378,0.831,22.705,14.805,44.184,44.726,33.292,50.624
3.693,24.026,6.409,0.923,23.228,15.248,48.058,46.824,34.257,54.999
2.817,19.927,5.315,0.814,17.924,11.351,40.404,35.855,25.941,47.086
1.393,8.504,1.905,0.285,9.593,5.962,17.672,19.056,13.255,19.696
2.268,16.006,4.419,0.606,13.764,9.366,32.264,27.862,21.904,37.38
1.73,9.368,1.962,0.261,12.203,7.719,19.685,23.784,17.382,21.958
2.534,19.507,5.646,0.815,15.028,11.068,39.946,30.721,25.372,46.285
2.334,13.956,3.031,0.464,15.729,10.093,28.101,31.57,21.786,31.409
1.148,8.388,2.432,0.273,7.17,5.127,17.143,14.708,12.422,19.44
1.038,6.372,1.447,0.134,7.843,5.005,13.531,14.93,11.367,14.553
1.188,6.737,1.342,0.145,9.104,5.018,14.267,18.179,11.563,15.374
0.751,5.661,1.608,0.197,4.528,3.333,11.366,9.267,8.35,12.84
1.722,13.655,3.97,0.498,10.554,7.154,28.056,21.256,16.423,32.278
0.707,5.908,1.798,0.206,4.321,3.718,12.426,9.096,8.77,14.085
2.898,19.095,4.833,0.767,18.804,12.329,38.845,37.38,27.733,45.029
1.29,8.133,1.826,0.257,9.416,5.297,16.368,18.239,11.591,18.675
0.904,6.346,1.817,0.263,5.93,3.758,12.742,12.576,8.866,15.18
2.106,15.284,4.19,0.643,12.949,8.894,30.95,26.182,20.121,35.751
3.592,24.345,6.701,0.995,22.321,14.526,49.062,44.939,32.725,56.219
1.651,13.357,3.974,0.543,9.607,6.934,27.228,19.853,16.491,31.186
2.654,19.143,5.379,0.733,16.557,10.819,39.138,33.188,25.286,44.849
1.753,10.568,2.296,0.366,12.165,7.155,21.795,23.706,15.499,24.983
1.101,5.512,0.786,0.074,8.874,5.088,11.033,17.077,11.012,12.046
1.093,7.917,1.923,0.195,6.963,4.494,15.96,14.63,10.144,17.818
3.792,23.748,6.008,0.975,24.923,16.032,48.331,49.229,35.894,55.221
1.764,12.843,3.403,0.504,11.2,7.826,26.492,22.474,17.619,30.521
3.465,24,6.633,0.986,21.805,14.602,48.093,43.556,32.704,55.415
1.333,10.047,2.629,0.334,8.142,6.294,20.386,16.899,14.875,23.686
3.355,21.146,5.361,0.867,21.821,13.753,42.823,43.296,30.841,48.92
1.226,9.467,2.602,0.282,7.27,5.407,19.683,15.003,12.802,22.298
2.153,14.368,3.554,0.489,14.132,8.951,29.508,28.193,20.045,33.165
2.511,15.659,4.01,0.556,16.769,10.538,32.134,32.745,23.528,36.962
2.603,18.503,5.112,0.812,16.039,10.796,37.048,32.296,24.574,43.518
3.144,20.554,5.213,0.853,20.311,13.419,42.085,40.76,29.98,48.772
1.626,12.388,3.673,0.493,9.758,6.959,24.833,19.736,16.593,28.853
3.692,23.55,6.019,0.959,24.034,15.423,48.066,47.294,33.953,54.859
0.942,6.491,1.795,0.159,5.885,4.434,13.857,11.939,10.681,15.514
0.314,1.841,0.346,0.036,3.089,1.739,4.27,6.172,4.261,5.292
1.382,10.653,3.084,0.406,8.251,5.653,22.077,17.125,13.355,25.456
1.085,8.235,2.43,0.343,6.534,4.818,16.539,13.505,11.432,19.091
1.173,7.473,1.885,0.276,8.18,5.191,15.66,16.428,11.441,18.487
2.538,16.58,4.369,0.573,16.339,10.295,33.514,32.53,23.706,37.955
2.951,18.75,4.833,0.669,19.372,12.251,37.668,38.245,27.242,42.588
3.599,24.058,6.292,0.904,23.305,14.842,48.572,46.081,33.308,55.502
3.341,22.76,5.884,0.864,21.675,13.45,45.788,43.34,30.645,52.216
2.703,17.94,4.818,0.746,17.47,11.662,36.628,34.879,26.259,42.048
3.789,25.335,6.552,0.949,24.722,15.339,50.963,49.073,34.291,58.574
2.351,15.408,3.804,0.469,15.092,10.274,31.391,30.073,22.985,35.113
2.159,15.11,4.2,0.57,13.645,9.069,30.331,27.911,20.965,34.768
0.662,6.033,1.85,0.148,4.314,3.134,12.342,8.462,7.679,13.518
0.641,5.433,1.432,0.097,3.937,2.69,11.16,8.744,6.177,12.311
3.287,22.243,6.116,0.984,20.892,13.833,45.127,41.467,30.964,52.123
3.1,21.434,5.889,0.946,19.589,13.231,43.264,38.91,29.415,49.963
3.645,23.848,6.298,0.929,23.835,15.053,48.23,47.002,33.835,55.26
3.417,23.916,6.682,0.987,21.016,14.292,48.062,42.286,32.791,55.248
2.469,19.501,5.718,0.809,14.684,9.912,39.282,29.488,23.549,45.646
0.597,4.821,1.296,0.114,4.386,2.601,10.2,9.051,6.052,11.075
2.345,14.111,3.482,0.541,15.342,9.601,28.65,30.704,20.984,32.953
2.475,16.371,4.252,0.682,16.26,10.228,33.434,32.512,23.472,38.45
1.9,12.484,2.912,0.483,13.166,7.888,25.194,25.479,17.877,28.712
0.192,3.008,0.832,0.005,1.464,1.593,6.192,3.513,4.046,6.991
3.116,20.198,5.252,0.857,20.437,13.331,41.23,40.399,29.604,47.667
1.14,7.255,1.902,0.234,7.786,5.435,14.878,15.409,12.759,17.395
2.214,15.127,4.003,0.611,13.933,9.618,30.406,28.071,22.067,34.786
2.196,16.559,4.631,0.682,13.842,9.616,34.034,27.915,22.545,39.283
1.026,8.289,2.504,0.302,5.976,4.91,16.842,12.122,11.99,19.937
1.828,14.233,4.177,0.597,11.329,7.419,28.861,23.19,17.695,33.725
1.564,10.234,2.676,0.391,9.976,6.907,20.782,20.155,15.676,23.928
2.401,15.039,3.658,0.555,15.756,10.476,30.705,31.225,23.012,34.641
0.74,4.678,1.114,0.103,5.137,3.475,9.475,10.52,7.653,10.812
0.694,4.895,1.14,0.03,4.68,3.121,9.844,9.859,7.142,10.82
1.514,10.778,2.944,0.334,9.894,6.679,22.219,20.255,15.694,25.44
1.965,13.026,3.377,0.555,13.195,8.495,26.782,25.992,19.483,30.862
1.536,11.983,3.644,0.512,8.823,6.467,24.943,17.939,14.808,29.41
2.129,14.825,3.822,0.59,13.852,8.738,30.318,28.034,19.636,34.502
2.13,14.726,4.031,0.645,13.711,8.656,30.312,27.583,19.551,35.403
2.198,14.909,3.794,0.498,13.839,8.929,30.567,28.207,19.993,34.993
1.784,10.649,2.347,0.353,12.241,7.749,21.552,23.967,16.728,24.893
1.579,10.949,2.757,0.388,10.405,6.763,22.68,20.887,15.548,25.627
3.068,21.099,5.635,0.804,19.213,12.607,42.816,38.498,28.978,48.867
1.557,12.904,4.057,0.518,9.054,6.576,26.749,19.092,15.691,31.117
1.997,15.46,4.627,0.658,12.33,8.57,31.071,25.355,20.365,36.555
0.608,4.924,1.167,0.088,4.15,3.215,10.032,8.914,7.073,11.136
2.231,13.509,3.12,0.472,15.201,9.805,27.652,29.93,21.707,31.836
3.146,21.951,5.86,0.901,19.326,13.008,44.783,38.561,29.783,51.891
1.905,11.443,2.84,0.446,13.343,8.05,23.648,26.538,17.706,27.548
0.902,5.951,1.357,0.144,5.953,3.693,12.693,12.475,9.011,14.621
0.793,5.492,1.36,0.064,5.212,3.552,11.796,10.469,8.128,12.263
1.288,8.233,2.069,0.196,8.416,5.535,17.111,17.226,12.312,18.577
3.238,22.577,6.162,0.919,20.173,13.373,45.473,40.955,30.658,52.712
2.217,16.378,4.527,0.695,14.018,9.659,33.304,28.433,22.453,38.358
0.763,4.374,0.81,0.031,5.423,3.13,8.938,11.208,6.686,9.175
0.805,4.522,0.647,0.068,5.82,4.001,9.683,11.784,9.101,10.425
2.204,12.339,2.799,0.436,15.049,9.504,25.475,29.198,20.503,29.388
2.077,14.849,4.209,0.609,13.159,9.193,30.528,26.392,21.379,35.551
2.336,17.6,4.864,0.676,14.156,10.143,35.731,28.773,23.524,41.241
2.824,20.115,5.535,0.837,17.129,11.762,40.534,34.682,27.231,47.208
1.602,9.121,2.126,0.239,11.631,6.958,18.943,23.085,15.035,21.04
1.184,7.577,1.975,0.249,7.875,5.417,15.863,16.191,12.508,17.708
0.718,3.312,0.575,0.052,5.779,3.166,7.549,11.457,7.558,8.258
2.87,21.459,5.974,0.847,17.619,12.446,43.686,35.051,27.897,50.147
1.122,8.701,2.215,0.242,7.492,5.211,18.245,14.887,12.046,20.074
0.738,4.07,0.52,0.075,5.494,3.217,8.236,10.553,6.719,9.072
3.516,22.577,5.736,0.917,22.797,14.255,45.177,45.495,32.068,51.662
1.523,13,3.835,0.473,8.806,6.638,26.706,18.186,15.208,30.039
1.157,5.486,0.95,0.084,8.677,5.205,11.92,16.547,11.08,13.421
1.906,11.969,2.901,0.364,12.4,8.597,24.118,24.465,19.436,27.523
1.996,15.085,4.445,0.581,11.892,8.159,31.078,24.516,19.459,35.326
1.172,7.024,1.443,0.174,8.531,5.585,14.65,16.622,12.575,15.913
1.523,7.866,1.173,0.177,11.122,6.616,15.9,21.705,14.148,17.146
1.981,10.436,2.217,0.344,14.037,8.167,21.093,27.67,18.405,23.573
1.027,9.519,2.789,0.321,5.59,4.207,19.676,11.929,10.735,22.112
2.02,12.047,2.822,0.431,13.608,8.577,24.646,26.933,18.85,28.032
1.46,9.93,2.55,0.312,9.222,6.304,20.666,18.716,14.214,23.424
2.375,13.848,3.058,0.473,16.258,10.155,28.062,31.831,22.697,31.916
2.234,14.184,3.69,0.542,14.301,9.102,29.207,28.334,20.187,33.145
3.211,22.313,6.236,0.965,20.054,12.894,44.918,39.895,29.313,51.743
2.213,14.453,3.488,0.505,14.402,9.598,29.692,28.345,20.962,33.514
0.644,5.047,1.059,0.047,4.83,3.24,10.569,9.433,7.584,11.149
1.059,7.85,2.242,0.342,6.896,5.019,15.714,13.893,11.916,18.728
0.904,4.054,0.404,0.043,7.133,4.179,8.831,14.238,9.133,9.902
2.877,21.961,6.527,0.927,16.544,11.78,44.065,33.898,27.78,51.176
2.11,12.747,2.782,0.43,14.187,8.792,25.536,28.234,19.7,28.619
2.307,16.862,4.544,0.631,14.41,9.575,33.738,29.019,22.034,38.575
0.455,3.932,1.16,0.096,2.958,2.773,8.111,6.49,6.83,9.727
1.538,10.319,2.808,0.307,10.308,6.746,21.091,20.507,15.408,23.728
1.178,6.219,0.937,0.148,8.499,4.952,13.145,17.136,10.416,14.904
1.559,11.205,2.841,0.363,10.223,6.752,22.475,20.549,15.047,25.652
1.934,11.415,2.502,0.363,13.077,8.303,22.935,26.126,18.054,25.554
1.718,9.722,1.79,0.273,12.866,7.015,20.075,24.959,15.667,22.793
1.96,13.229,3.38,0.404,12.361,8.765,26.498,25.107,19.285,29.809
1.251,8.207,2.202,0.324,8.465,5.959,17.232,16.612,13.508,20.445
2.849,19.026,5.103,0.745,18.052,11.449,38.696,36.304,25.563,44.123
2.001,14.525,3.883,0.587,13.053,8.553,29.421,25.612,19.865,33.906
3.878,25.761,6.662,0.987,24.937,16.17,52.315,49.253,36.041,59.655
1.245,6.205,1.194,0.19,8.869,5.225,12.718,17.31,11.944,14.581
1.82,9.807,2.132,0.328,13.282,8.066,19.974,25.889,17.929,22.708
2.457,16.625,4.391,0.668,16.008,10.627,33.7,32.244,23.674,38.605
1.991,13.939,3.645,0.505,12.696,8.394,28.516,25.819,18.882,32.462
1.739,10.806,2.613,0.321,12.272,7.811,22.588,24.229,17.582,24.891
1.789,13.202,3.753,0.591,11.54,8.083,26.666,22.733,18.636,31.722
0.838,3.973,0.345,0.045,6.85,3.93,8.366,13.496,8.595,9.607
2.713,18.601,5.118,0.807,17.291,11.259,37.898,34.197,25.114,44.127
2.703,17.844,4.857,0.708,17.669,11.496,36.234,35.3,25.751,41.823
1.724,11.862,3.091,0.404,10.975,7.334,23.862,22.239,16.981,27.457
3.044,18.65,4.373,0.688,20.068,12.554,38.204,39.292,27.466,43.796
3.62,23.284,5.985,0.967,23.024,15.46,46.921,45.792,34.14,53.802
1.837,12.633,3.516,0.44,11.64,7.756,26.135,23.299,17.675,29.564
0.687,5.42,1.636,0.223,4.225,3.177,11.425,8.621,7.505,13.44
2.245,15.625,4.309,0.682,13.707,9.859,31.634,28.103,21.93,36.75
0.81,6.509,1.793,0.202,5.602,3.492,13.863,11.547,8.662,15.505
2.845,20.054,5.557,0.857,17.984,11.778,40.858,36.268,26.538,47.093
3.594,24.342,6.628,0.969,22.349,14.392,49.258,45.231,32.58,56.859
1.215,6.283,1.154,0.112,8.851,5.766,13.328,17.663,12.582,14.229
0.519,4.635,1.454,0.076,2.773,3.012,10.176,6.591,7.712,11.677
1.05,5.387,1.025,0.098,8.346,4.364,11.59,16.305,9.964,12.845
2.368,16.32,4.135,0.528,15.085,9.903,33.366,30.295,22.01,37.576
2.931,19.533,5.322,0.838,18.543,12.291,39.392,37.473,27.921,45.942
2.844,21.331,6.378,0.943,16.788,11.839,43.629,34.238,26.946,50.75
0.263,1.692,0.165,0.003,2.301,1.595,3.613,4.941,3.621,3.771
3.859,25.13,6.475,0.965,24.87,16.082,50.75,49.507,36.004,57.774
1.452,7.438,1.462,0.165,10.405,6.602,15.708,20.315,14.015,17.817
2.256,13.442,2.96,0.457,16.077,9.813,27.021,31.412,21.779,30.935
1.865,11.126,2.448,0.365,12.956,8.271,22.347,25.237,18.291,25.686
2.663,18.719,4.883,0.676,17.242,11.523,37.771,34.207,25.681,42.668
1.925,11.148,2.652,0.324,13.615,8.447,22.826,26.712,19.206,25.349
1.216,8.799,2.493,0.313,7.762,5.594,18.342,16.017,13.218,21.157
1.037,7.443,2.083,0.231,7.199,4.458,15.038,14.384,10.63,16.828
1.155,8.08,1.989,0.311,7.424,5.508,16.898,15.223,12.474,19.674
1.027,5.575,1.196,0.163,7.14,4.396,11.814,14.425,9.643,13.741
1.268,6.949,1.359,0.128,9.137,5.876,14.478,17.786,12.95,16.326
1.096,6.217,1.375,0.157,7.547,4.913,13.192,14.792,11.416,15.239
1.034,7.623,2.247,0.274,6.06,4.176,15.621,12.85,9.519,17.955
2.856,20.506,5.532,0.896,17.325,11.908,41.737,34.6,26.585,48.945
0.744,5.297,1.173,0.08,4.961,3.464,11.038,10.111,7.648,11.805
3.7,25.055,6.842,0.974,23.668,15.335,50.6,46.894,34.841,57.971
2.818,20.11,5.579,0.801,17.852,11.504,40.479,35.608,26.555,46.888
2.431,15.2,3.937,0.581,16.039,9.788,30.952,32.062,21.689,35.327
3.545,23.98,6.398,0.986,22.075,14.856,48.323,43.911,33.098,55.623
1.624,10.164,2.412,0.299,11.451,6.876,21.287,22.437,15.013,23.619
2.686,18.264,4.726,0.786,17.14,11.173,37.239,34.72,25.67,42.903
2.863,20.937,5.876,0.897,17.63,11.552,42.537,35.856,26.311,49.722
2.243,14.209,3.575,0.496,14.99,9.385,28.943,29.455,20.625,33.067
3.597,23.189,5.916,0.866,23.092,14.947,46.803,45.493,33.52,53.506
1.935,11.749,2.753,0.341,13.28,8.459,23.964,26.333,19.172,26.584
2.249,15.871,4.282,0.681,14.647,9.098,32.007,29.341,20.499,37.212
0.824,6.594,1.955,0.237,5.319,3.791,13.594,11.451,8.871,15.949
2.307,15.858,4.284,0.682,15.006,10.155,32.682,30.144,22.963,37.63
2.551,17.943,4.967,0.773,15.966,10.406,36.26,32.466,23.785,42.126
2.273,13.301,2.959,0.445,15.786,9.993,27.488,31.28,21.486,31.411
1.353,7.6,1.37,0.118,9.487,5.822,16.005,18.86,13.303,17.492
0.806,4.859,0.956,0.071,5.542,4.053,10.369,11.131,8.721,11.111
2.63,17.089,4.568,0.7,16.563,11.132,34.433,33.157,25.359,39.789
1.692,13.258,3.612,0.515,10.343,6.832,27.132,20.937,16.283,31.151
0.982,5.343,0.732,0.115,7.822,4.875,11.222,15.096,10.885,12.042
1.341,7.974,1.972,0.242,9.488,6.113,16.916,18.799,13.448,19.092
1.827,13.21,3.426,0.466,12.13,7.483,27.288,23.938,16.886,31.183
1.269,10.827,3.153,0.406,7.721,5.644,22.567,16.352,13.26,26.039
1.554,9.324,1.832,0.212,10.954,6.386,19.134,21.122,13.842,21.256
1.65,11.809,3,0.378,10.232,7.351,23.697,20.594,16.291,27.129
2.136,14.596,4.007,0.667,13.811,9.095,29.842,27.611,20.36,35.299
1.182,7.892,1.903,0.183,8.384,4.856,15.897,16.598,10.823,18.156
2.345,13.474,3.214,0.525,15.606,10.02,27.312,31.402,22.182,31.545
2.81,19.199,5.112,0.736,18.37,11.694,39.15,36.851,26.234,45.233
3.158,20.882,5.584,0.769,20.274,13.527,42.173,40.352,30.247,48.268
0.436,4.921,1.406,0.124,3,2.289,10.735,6.196,5.785,11.911
0.252,1.933,0.348,0.05,2.181,1.699,4,4.193,4.504,4.515
3.084,21.492,6.091,0.888,18.762,12.846,43.695,37.569,29.613,50.724
1.601,8.106,1.344,0.215,12.037,6.942,16.355,23.724,15.297,18.476
2.563,18.383,4.962,0.764,16.106,10.719,36.9,32.176,24.677,43.002
2.732,17.009,4.091,0.649,18.669,11.472,34.588,36.632,25.026,40.013
2.709,19.027,4.999,0.713,17.324,11.724,38.159,34.564,26.928,43.472
2.87,18.975,5.13,0.814,18.592,12.346,38.528,36.849,27.951,44.814
2.5,14.152,3.306,0.55,16.995,10.922,28.568,33.17,23.659,33.189
0.755,4.141,0.557,0.079,6.189,3.226,8.859,11.751,7.699,9.637
1.231,10.483,3.039,0.369,7.042,5.397,21.093,15.121,13.17,23.809
0.375,3.95,1.109,0.066,2.427,2.165,8.135,5.563,5.109,9.041
1.109,6.455,1.502,0.224,7.784,4.44,13.285,15.479,10.292,15.704
1.355,8.009,1.776,0.251,9.586,6.006,16.776,18.713,13.127,19.339
2.829,20.48,5.978,0.942,16.996,11.565,41.823,34.808,26.352,49.18
0.459,5.309,1.568,0.118,2.301,2.106,11.267,5.464,5.506,12.539
3.085,20.721,5.587,0.814,20.058,13.294,42.329,39.772,30.213,48.298
1.089,8.315,2.429,0.341,6.93,4.429,17.228,13.904,10.553,19.678
2.944,19.914,5.386,0.799,18.92,12.251,40.722,37.447,27.454,46.598
3.244,23.796,6.558,0.949,19.906,13.202,48.141,40.524,30.536,55.667
2.87,21.017,5.977,0.894,17.372,12.159,42.383,35.163,28.105,49.499
1.414,9.614,2.458,0.301,9.672,6.285,19.583,19.39,14.368,22.524
2.912,19.465,5.054,0.761,18.564,12.088,39.028,37.239,27.531,44.441
2.694,16.82,4.189,0.588,17.743,11.24,34.536,35.407,25.228,39.213
2.6,16.946,4.156,0.58,17.386,10.569,34.599,34.79,23.642,38.945
1.088,6.161,1.132,0.057,8.274,4.661,12.411,16.35,10.41,13.266
1.789,13.382,3.931,0.517,10.709,7.542,27.604,22.098,17.553,31.989
0.661,5.397,1.468,0.213,3.962,3.32,11.281,7.934,7.564,13.361
3.378,24.347,6.698,0.963,21.12,14.422,49.003,42.007,32.488,56.516
1.551,10.895,2.74,0.432,10.223,6.334,22.493,20.97,14.576,25.787
1.977,14.698,4.022,0.611,12.592,7.983,29.717,25.303,18.287,34.01
2.282,15.453,4.034,0.567,14.745,10.076,31.081,29.048,22.732,36.025
2.306,14.864,3.485,0.47,15.222,9.684,29.784,30.604,21.964,33.112
2.563,16.048,3.929,0.638,17.021,11.039,32.97,33.549,25.035,37.998
0.862,6.435,1.529,0.093,6.326,3.598,13.79,12.833,8.502,14.745
1.095,6.425,1.384,0.146,8.202,5.235,12.851,16.472,11.709,14.177
1.598,9.692,2.036,0.227,11.719,6.709,19.629,23.081,15.098,21.904
0.283,3.376,1.079,0.084,1.398,2.098,7.133,3.821,5.716,8.234
3.471,21.598,5.133,0.836,22.888,13.943,44.143,45.159,31.323,50.877
2.866,20.607,5.873,0.845,17.578,12.123,41.804,35.568,27.302,47.901
3.303,22.518,5.987,0.986,21.361,13.572,45.199,42.333,30.578,52.684
2.105,15.488,4.147,0.547,13.403,8.615,31.512,26.776,19.749,36.072
2.861,22.168,6.582,0.939,16.956,12.095,44.947,34.195,28.003,52.433
0.405,3.43,0.973,0.079,2.953,1.831,7.588,5.669,5.116,8.428
1.954,13.693,3.689,0.452,12.417,8.258,27.674,25.351,18.52,31.28
2.152,13.557,3.417,0.442,14.752,9.17,27.799,29.255,20.227,31.386
2.776,18.03,4.391,0.646,18.206,11.928,36.068,36.397,26.557,40.75
2.588,15.361,3.527,0.532,17.731,11.293,31.122,34.392,24.72,35.095
2.498,19.372,5.712,0.831,14.747,10.416,38.946,29.901,24.516,45.067
0.476,4.349,1.356,0.1,2.483,2.096,9.246,5.654,5.171,10.42
0.481,3.849,0.705,0.092,3.702,2.23,7.878,7.877,5.681,8.554
0.177,2.496,0.956,0.019,1.393,1.581,5.9,2.64,4.524,6.823
3.257,21.542,5.659,0.794,21.21,13.062,43.097,42.113,28.962,49.123
1.313,7.044,1.243,0.151,10.193,5.51,14.909,19.433,12.257,16.746
0.493,4.13,1.041,0.081,3.503,2.255,8.96,7.28,5.28,9.613
2.165,16.193,4.654,0.699,12.707,9.376,32.952,26.551,21.767,38.203
0.805,5.578,1.17,0.045,5.666,3.796,11.281,11.613,8.776,11.956
1.531,10.274,2.485,0.265,10.098,7.004,21.19,20.658,15.986,23.678
2.195,15.33,3.88,0.504,13.822,8.799,31.387,28.259,20.204,34.919
1.019,5.647,1.059,0.037,7.614,4.332,11.78,14.633,9.32,12.447
2.21,16.232,4.414,0.582,14.112,9.365,33.221,28.083,21.256,37.529
2.275,15.121,3.937,0.518,15.165,10.091,31.012,29.712,22.844,35.6
2.226,12.664,2.61,0.427,15.946,9.345,26.225,31.255,20.457,29.657
2.797,20.057,5.656,0.915,17.346,11.227,40.511,34.823,26.069,47.557
1.904,13.096,3.443,0.426,11.887,8.253,26.262,24.143,19.027,29.738
2.436,18.51,5.218,0.809,14.928,10.031,37.388,30.363,23.437,43.399
1.111,5.952,0.87,0.06,8.572,4.874,11.949,17.06,11.019,13.198
0.782,5.366,1.352,0.088,5.108,3.468,10.863,10.543,7.736,12.283
1.572,10.524,2.477,0.355,10.953,7.155,21.564,21.757,16.001,24.846
0.575,5.778,1.684,0.148,3.22,3.107,12.443,7.523,7.437,14.102
2.474,17.011,4.593,0.692,15.603,10.658,34.687,31.568,23.902,40.113
2.43,18.118,5.395,0.785,14.263,10.458,36.984,29.433,23.662,43.008
1.809,11.081,2.824,0.417,12.053,8.232,22.873,24.329,18.842,25.839
1.619,10.735,2.841,0.323,10.981,6.764,21.521,21.844,14.959,24.462
3.079,21.111,5.715,0.916,19.378,12.442,42.537,38.504,27.79,49.938
3.231,20.881,5.471,0.837,20.689,13.845,42.35,41.117,30.733,48.224
2.193,14.655,3.903,0.597,14.269,9.503,29.666,28.706,21.335,34.158
2.466,18.447,5.322,0.746,15.04,9.881,37.13,30.17,23.233,42.797
2.095,14.834,4.147,0.631,13.584,8.491,30.347,27.112,19.796,35.732
0.654,3.749,0.722,0.015,4.541,3.598,8.033,9.555,8.372,8.725
1.075,7.685,1.926,0.163,7.059,5.204,15.408,14.125,11.936,17.162
2.004,13.501,3.6,0.59,12.534,8.721,27.375,25.306,19.402,31.759
0.297,1.997,0.54,0.012,2.521,1.694,4.281,5.406,4.02,4.992
2.799,18.06,4.492,0.715,17.935,11.812,36.942,35.669,26.233,42.787
1.201,9.839,2.8,0.37,7.722,5.553,20.672,15.836,13.492,23.975
0.903,5.358,1.044,0.127,6.931,3.85,11.643,13.909,8.764,12.764
2.08,12.886,3.112,0.42,14.202,9.257,25.914,27.888,20.889,29.601
2.556,18.521,5.403,0.759,15.377,11.14,37.433,31.318,25.422,43.14
1.573,9.688,2.359,0.347,10.672,7.085,19.835,21.184,15.645,22.343
0.956,5.351,1.218,0.037,7.06,4.012,10.703,13.828,8.87,11.07
1.339,7.501,1.518,0.241,9.857,5.559,15.828,19.323,12.837,18.163
1.8,10.736,2.227,0.343,12.423,7.255,21.565,24.164,15.812,24.941
1.032,6.35,1.358,0.207,6.999,4.583,13.355,14.124,10.204,14.856
1.356,6.37,1.081,0.135,9.975,6.299,13.436,19.945,13.624,15.096
1.895,13.185,3.735,0.595,12.2,7.603,26.634,24.363,17.791,31.703
0.968,6.306,1.408,0.121,6.918,4.848,13.408,14.044,10.929,14.722
2.778,20.787,5.734,0.839,16.916,11.656,42.034,34.496,26.817,47.975
1.958,13.94,3.988,0.513,12.365,8.817,28.783,24.934,20.552,32.999
2.909,18.817,4.726,0.759,18.771,12.124,37.668,37.207,26.957,43.587
1.427,9.315,2.405,0.384,9.272,6.156,19.146,18.794,14.481,21.854
0.803,5.407,1.073,0.056,5.624,3.568,11.158,11.77,8.218,11.768
0.411,4.668,1.225,0.098,2.452,2.403,10.215,5.891,5.537,11.05
1.535,10.212,2.736,0.432,10.416,6.294,21.243,20.671,14.806,24.609
2.393,17.376,4.933,0.794,15.094,9.776,35.699,30.653,22.974,41.435
0.519,4.611,1.094,0.094,3.778,3.019,9.995,8.121,7.312,11.03
0.529,5.409,1.867,0.161,2.909,2.322,11.475,6.177,6.254,13.392
3.348,22.671,6.218,0.957,20.779,14.267,46.284,41.87,32.322,53.899
3.296,22.006,5.94,0.839,21.366,13.969,44.279,42.141,31.316,50.212
3.201,21.794,5.907,0.84,19.783,12.907,44.397,39.96,28.874,50.886
1.062,6.41,1.525,0.103,7.338,5.189,13.772,14.308,11.71,14.81
2.676,16.862,4.127,0.686,17.632,10.835,34.604,35.241,24.01,39.994
0.364,4.997,1.491,0.098,1.453,1.935,10.77,4.062,5.383,11.479
2.301,14.252,3.518,0.444,15.622,9.748,28.604,30.746,21.261,31.729
3.707,25.041,6.469,0.964,23.618,15.337,50.678,46.707,34.181,58.171
2.302,14.976,3.813,0.576,14.777,9.577,30.756,29.174,21.886,35.07
1.933,13.586,3.629,0.456,12.421,8.055,27.768,25.165,18.328,31.587
1.543,11.065,3.182,0.43,9.729,7.151,22.172,20.172,16.379,26.052
1.903,11.262,2.445,0.406,13.347,8.553,22.924,26.056,19.295,25.775
3.71,23.882,5.9,0.946,24.737,14.968,47.771,48.484,33.407,55.008
1.068,6.23,1.446,0.172,7.893,4.314,12.765,16.021,9.757,14.482
1.744,10.956,2.489,0.298,11.676,7.604,22.207,23.519,17.315,25.254
1.227,6.158,1.134,0.077,8.957,5.885,13.1,17.883,12.535,14.246
1.95,14.688,4.039,0.636,12.466,8.018,30.344,24.556,18.521,35.039
1.681,8.923,1.663,0.235,11.866,7.69,18.222,23.796,17.052,20.339
2.38,15.911,4.368,0.691,14.832,9.741,32.463,29.742,22.552,37.389
2.311,17.015,4.812,0.702,14.297,9.351,34.491,29.042,21.194,39.798
